מזהה כונן,קטגוריה,final score,זמינות,מיקום כונן
1801 מרדכי ,אחר,10.18256471757195,זמין,"32.11233472681422,34.22817968808479"
1810 שלמה ,אחר,10.18256471757195,זמין,"30.536788893229833,35.15916679692748"
1812 מרדכי ,אחר,14.574226104236793,זמין,"33.07609316372526,34.794517504724254"
1821 שומרון ,אחר,14.973468048479049,זמין,"32.17701142929577,35.50377606925135"
1823 דורית ,אחר,10.18256471757195,זמין,"30.649392210855694,35.3415323643319"
1824 יוסף ,אחר,53.55885454384396,זמין,"32.37679660510219,34.85604758070588"
1827 הדר ,אחר,50.098682853155374,זמין,"30.39181478221041,35.00198653697075"
1827 יצחק ,אחר,33.688782093077315,זמין,"31.975766367454252,34.66520737413979"
1829 דודו ,אחר,47.044961290051006,לא זמין,
1831 נתנאל ,אחר,91.69493506769273,זמין,"32.65272531798901,35.26526642268096"
1862 חיים ,אחר,46.70269757215778,זמין,"31.182838908721735,35.01495738328093"
1874 דניאל ,אחר,21.919679026894617,לא זמין,
1879 משה ,אחר,39.637617316386255,זמין,"32.1878912341953,34.73130646615602"
1881 חצב ,אחר,14.174984159994532,לא זמין,
1888 אשר ,אחר,23.491660136148223,זמין,"32.84875006217781,34.30237968626214"
1898 נתנאל ,אחר,14.574226104236793,לא זמין,
1899 יובל ,אחר,10.18256471757195,זמין,"29.598028067283906,35.20505239111191"
1912 אהרון ,אחר,24.450813068250564,זמין,"30.40684013536201,34.22485201916562"
1926 אהרון ,אחר,10.581806661814204,לא זמין,
1938 יוסף ,אחר,25.34568231013533,זמין,"32.578036800724874,35.44425293738366"
1943 אלדר ,אחר,14.574226104236793,זמין,"29.802024256881054,35.46502119410683"
1945 נאור ,אחר,25.083596578589543,לא זמין,
1948 אליהו ,אחר,21.919679026894617,לא זמין,
1951 נתן ,אחר,31.74162970665391,זמין,"30.60732083461395,34.77472522656583"
1956 נעם ,אחר,5.790903330907102,זמין,"30.47236798676253,34.393300416754016"
1966 דוד ,אחר,14.574226104236793,זמין,"30.702428914877522,35.3179599690284"
1966 נועם ,אחר,14.174984159994532,לא זמין,
1970 יוחאי ,אחר,5.391661386664844,לא זמין,
1971 ארז ,אחר,10.18256471757195,לא זמין,
1977 אורי ,אחר,10.581806661814204,זמין,"30.728034501528935,35.577669092378976"
1979 רועי ,אחר,10.18256471757195,זמין,"32.93395362087412,35.392832773068534"
1984 אייל ,אחר,43.3196460896794,זמין,"30.325210888122324,35.867778206627925"
1986 חיים ,אחר,14.574226104236793,זמין,"31.620166403481022,34.73183961569892"
1988 שחר ,אחר,25.083596578589543,לא זמין,
1999 יוסף ,אחר,5.391661386664844,לא זמין,
2000 אבי ,אחר,14.574226104236793,זמין,"31.192043782088163,35.448794992097206"
2000 ישורון ,אחר,40.32007826648889,לא זמין,
2010 ישראל ,אחר,38.32383752804509,זמין,"31.468657856997545,34.70132371665665"
2015 אלי ,אחר,27.749210264231326,זמין,"31.670482359385396,34.21150915028913"
2016 אוריאל ,אחר,29.34617804120036,לא זמין,
2020 מנחם ,אחר,10.581806661814204,זמין,"32.03814559645645,34.447747226561475"
2021 דני ,אחר,14.574226104236793,זמין,"31.930511521072248,34.62868443352033"
2021 יקיר ,אחר,5.391661386664844,זמין,"31.44381960630204,35.39080589816945"
2021 רוני ,אחר,25.34568231013533,לא זמין,
2023 מאור ,אחר,32.76177100608376,לא זמין,
2024 משה ,אחר,14.174984159994532,זמין,"32.68209379420626,35.043200240890464"
2026 יהודה ,אחר,49.81029096592655,זמין,"31.604284607282707,34.62339057515481"
2038 יוסף ,אחר,23.756790821808742,לא זמין,
2043 אנדבט ,אחר,10.18256471757195,זמין,"31.037773672820812,35.69428541321629"
2044 משה ,אחר,18.1229779648607,זמין,"33.25024368313746,35.83362974037579"
2045 מיכי ,אחר,73.38024764312993,זמין,"30.756330764259875,35.80761552091422"
2055 ראובן ,אחר,10.18256471757195,לא זמין,
2056 משה ,אחר,6.589387219391621,זמין,"32.642786900730734,35.61729064517908"
2062 מאור ,אחר,10.18256471757195,לא זמין,
2070 רענן ,אחר,10.581806661814204,לא זמין,
2078 שני ,אחר,17.002582527193344,לא זמין,
2079 ירון ,אחר,37.72218258164536,לא זמין,
2083 דרורי ,אחר,13.060709882148808,זמין,"30.61869116806314,34.73158894639737"
2083 חי ,אחר,8.186354996360656,זמין,"29.634868336145328,35.27759928188141"
2083 נדב ,אחר,18.1229779648607,זמין,"29.770656020283255,35.616685785806055"
2094 אוריאל ,אחר,18.755761475199684,זמין,"30.57342823095648,34.643716330852946"
2103 משה ,אחר,25.083596578589543,זמין,"33.055012242119176,34.65956016824484"
2115 ישראל ,אחר,54.0991785842204,זמין,"29.70859329812617,34.830330118182864"
2119 אלעזר ,אחר,24.450813068250564,לא זמין,
2129 ידידיה ,אחר,10.981048606056463,לא זמין,
2130 חני ,אחר,35.83682291744748,לא זמין,
2141 איתמר ,אחר,36.39592955040954,זמין,"29.505474403805724,35.8955036562913"
2141 ברנרדו ,אחר,32.76177100608376,לא זמין,
2150 אביב ,אחר,10.18256471757195,לא זמין,
2150 יניב ,אחר,33.688782093077315,זמין,"30.88708877855197,34.71580020543729"
2155 נעומי ,אחר,14.174984159994532,לא זמין,
2155 קובי ,אחר,32.54011359513844,לא זמין,
2158 שלום ,אחר,10.18256471757195,לא זמין,
2160 אורי ,אחר,31.74162970665391,זמין,"30.169273575426548,35.19986113926754"
2165 אבישי ,אחר,58.76009785624059,לא זמין,
2166 הילית ,אחר,18.755761475199684,לא זמין,
2167 ראובן ,אחר,49.3082752533133,לא זמין,
2181 חיים ,אחר,15.59184392350475,זמין,"30.003365713100095,34.849542760741116"
2183 חיים ,אחר,11.779532494540982,זמין,"31.106766032125805,35.063598766549134"
2184 ארז ,אחר,43.73006783991609,לא זמין,
2194 אליהו ,אחר,6.589387219391621,זמין,"29.835997741183224,35.58230867754878"
2194 תהילה ,אחר,24.450813068250564,לא זמין,
2195 איתן ,אחר,9.896792330453875,לא זמין,
2201 אריאל ,אחר,10.581806661814204,לא זמין,
2205 בן ,אחר,14.174984159994532,לא זמין,
2205 דניאל ,אחר,18.1229779648607,לא זמין,
2209 מקסים ,אחר,25.083596578589543,זמין,"33.28862399146514,35.02385068718211"
2211 בני ,אחר,14.574226104236793,לא זמין,
2214 שמעון ,אחר,14.174984159994532,זמין,"32.61886922720567,35.87824066084723"
2216 שלמה ,אחר,24.555274710293254,לא זמין,
2218 צחי ,אחר,14.574226104236793,לא זמין,
2220 דני ,אחר,31.74162970665391,זמין,"32.281757038128276,34.29617396248176"
2221 יוסי ,אחר,43.3196460896794,זמין,"31.711444069606152,34.55833122396747"
2221 יעקב ,אחר,24.450813068250564,לא זמין,
2222 	עמית		 ,אחר,14.174984159994532,לא זמין,
2222 מיכאל ,אחר,44.51737192240618,זמין,"31.165919495805156,35.26405033045232"
2225 יצחק ,אחר,18.755761475199684,זמין,"30.71488943903926,35.688407763459615"
2230 יוסי ,אחר,12.17877443878324,זמין,"30.322450286929875,35.63717876179811"
2231 אלימלך ,אחר,25.612492926691026,זמין,"31.48490323182114,35.58210344120098"
2233 אור ,אחר,10.581806661814204,לא זמין,
2248 מאור ,אחר,18.755761475199684,לא זמין,
2248 עיני ,אחר,22.958306933324224,זמין,"31.083357850802873,35.63459123497724"
2253 טאירי ,אחר,10.18256471757195,זמין,"29.685726515209165,35.744623289398724"
2255 אסף ,אחר,23.818029557911583,זמין,"30.380642454499473,34.38635618377176"
2255 הרב ,אחר,8.186354996360656,לא זמין,
2255 יוסף ,אחר,24.555274710293254,לא זמין,
2256 שמואל ,אחר,60.67616562063685,זמין,"29.829253679423676,34.8523347863661"
2259 נבו ,אחר,12.5780163830255,לא זמין,
2260 מתנאל ,אחר,14.574226104236793,זמין,"30.873789679133857,34.88287268279122"
2262 מתניה ,אחר,14.574226104236793,לא זמין,
2262 נתנאל ,אחר,12.17877443878324,זמין,"31.573170427705907,35.49540920665077"
2265 חיים ,אחר,66.79909549329949,לא זמין,
2266 ישי ,אחר,56.28972501894674,זמין,"32.25373467457927,34.2832274201529"
2267 יוסף ,אחר,35.83682291744748,זמין,"31.37575408188721,35.01897380724039"
2276 אור ,אחר,44.51737192240618,זמין,"31.37728136189147,35.46560262709922"
2288 נדב ,אחר,47.2310194404541,זמין,"32.0430709831791,34.287930932400265"
2290 בועז ,אחר,10.581806661814204,זמין,"32.6399313173092,35.27250332014273"
2294 יגאל ,אחר,14.574226104236793,זמין,"32.258177527739214,34.48424418529608"
2299 אור ,אחר,18.1229779648607,לא זמין,
2301 תמיר ,אחר,18.1229779648607,לא זמין,
2307 ישי ,אחר,14.574226104236793,לא זמין,
2334 דוד ,אחר,14.174984159994532,זמין,"30.95981197747297,34.462995366959056"
2339 ערן ,אחר,20.56285526787067,לא זמין,
2345 נתן ,אחר,13.693493392487794,זמין,"31.691755930786606,35.39171874606859"
2349 עמוס ,אחר,35.83682291744748,לא זמין,
2351 יוסף ,אחר,10.18256471757195,לא זמין,
2358 אבי ,אחר,31.74162970665391,לא זמין,
2376 נדב ,אחר,29.05372665810955,לא זמין,
2387 ישראל ,אחר,31.69720406909749,לא זמין,
2389 יהונתן ,אחר,20.02132849587765,לא זמין,
2393 דוד ,אחר,14.574226104236793,לא זמין,
2401 אבנר ,אחר,34.61579318007087,לא זמין,
2404 דודו ,אחר,14.574226104236793,לא זמין,
2414 אור ,אחר,63.8577194953023,זמין,"33.13371263521092,34.878175414017356"
2418 אלי ,אחר,6.190145275149362,זמין,"30.17061786332291,34.79865932415257"
2424 איציק ,אחר,32.54011359513842,זמין,"32.17652634103324,34.61072000842662"
2440 יקיר ,אחר,9.783322773329688,לא זמין,
2444 מוטי ,אחר,10.18256471757195,לא זמין,
2452 מוטי ,אחר,26.99364313208892,זמין,"30.48999333357453,35.59192225954746"
2453 גדעון ,אחר,10.18256471757195,לא זמין,
2457 אליעד ,אחר,59.584104161569336,זמין,"31.593219063005353,34.998459847125396"
2460 אוריה ,אחר,5.790903330907102,זמין,"32.134622152520734,35.41581079231436"
2466 כהן ,אחר,65.23930089596695,לא זמין,
2468 ליאור ,אחר,18.280873159541304,לא זמין,
2470 רון ,אחר,10.581806661814204,לא זמין,
2471 אלחנן ,אחר,8.585596940602912,זמין,"29.874733469050625,35.42814759171941"
2474 יחיאל ,אחר,14.174984159994532,לא זמין,
2474 נפתלי ,אחר,14.574226104236793,זמין,"33.253153822809224,34.563827639276575"
2482 אירן ,אחר,23.756790821808742,זמין,"32.91796827185864,34.88687678626101"
2488 מרדכי ,אחר,5.790903330907102,לא זמין,
2492 יוחאי ,אחר,14.174984159994532,לא זמין,
2497 גבריאל ,אחר,10.18256471757195,לא זמין,
2498 שלום ,אחר,37.39682644105153,זמין,"29.865945377018168,35.84097941367933"
2505 ישראל ,אחר,31.74162970665391,זמין,"29.804329901510474,35.54474502297514"
2511 אילן ,אחר,25.083596578589543,לא זמין,
2523 דוד ,אחר,56.28972501894674,זמין,"32.480311959633354,34.398191979735245"
2529 דניאל ,אחר,10.581806661814204,לא זמין,
2539 ניר ,אחר,10.18256471757195,זמין,"32.70747174667683,34.21662478245014"
2542 אריה ,אחר,13.060709882148808,זמין,"32.37230611114815,34.98224562202749"
2548 מיכאל ,אחר,14.574226104236793,לא זמין,
2553 רות ,אחר,33.76125497825999,זמין,"31.961128548773324,35.37124826886835"
2554 יהודה ,אחר,14.174984159994532,זמין,"31.87524590709648,34.26431903544301"
2560 מאור ,אחר,50.50600108604007,לא זמין,
2563 עידו ,אחר,18.755761475199684,זמין,"31.068685575191896,34.64677885863623"
2565 יהודה ,אחר,9.896792330453875,לא זמין,
2572 ליאור ,אחר,14.174984159994532,לא זמין,
2575 נעם ,אחר,11.162359351131842,לא זמין,
2577 ארז ,אחר,10.581806661814204,לא זמין,
2582 ישראל ,אחר,14.574226104236793,זמין,"31.53604993987849,34.65162052026649"
2589 מאיר ,אחר,32.54011359513844,לא זמין,
2593 יצחק ,אחר,14.959060413165767,זמין,"32.86781139173141,35.42142448572455"
2593 קובי ,אחר,12.17877443878324,זמין,"33.04592498692564,35.14119648191723"
2596 מתנאל ,אחר,14.959060413165767,לא זמין,
2599 שלום ,אחר,41.7009416753528,לא זמין,
2599 שלמה ,אחר,50.905243030282335,לא זמין,
2604 טוביה ,אחר,10.581806661814204,לא זמין,
2606 עופרי ,אחר,10.18256471757195,זמין,"32.02890215103044,35.739692408421405"
2613 שלמה ,אחר,10.52957584079286,זמין,"32.39137398911126,34.48444272323838"
2617 בנציון ,אחר,7.787113052118395,זמין,"30.117503358395844,34.26066515922875"
2620 ליאור ,אחר,6.190145275149363,לא זמין,
2627 בלוך ,אחר,8.186354996360656,לא זמין,
2632 בצלאל ,אחר,71.23017554990078,לא זמין,
2632 נתי ,אחר,10.581806661814204,זמין,"30.95768237558027,34.66428127766045"
2638 אלדד ,אחר,10.18256471757195,זמין,"32.71480059444568,35.35774542866121"
2643 יעקב ,אחר,25.083596578589543,זמין,"32.562564979345076,34.77132359700791"
2645 אוריאל ,אחר,25.083596578589543,זמין,"29.593600979571047,35.389943497030586"
2659 אלעד ,אחר,14.174984159994532,זמין,"30.815127897391793,34.50851528215139"
2664 בני ,אחר,18.1229779648607,לא זמין,
2665 שהם ,אחר,38.32383752804509,זמין,"31.30415842863708,35.112263654055816"
2666 ירין ,אחר,10.581806661814204,זמין,"30.522443832471627,34.30555897685472"
2671 אבי ,אחר,18.1229779648607,זמין,"33.20948787919351,35.40000995606726"
2693 חיים ,אחר,14.574226104236793,לא זמין,
2697 דניאל ,אחר,4.992419442422586,לא זמין,
2697 יוסף ,אחר,21.286895516555628,לא זמין,
2702 שמעון ,אחר,18.1229779648607,לא זמין,
2707 שמואל ,אחר,10.18256471757195,לא זמין,
2708 אבנר ,אחר,14.174984159994532,לא זמין,
2708 יצחק ,אחר,82.51804949911488,לא זמין,
2709 תום ,אחר,18.1229779648607,זמין,"33.16615201092817,34.20987778899439"
2712 מרדכי ,אחר,50.50600108604007,זמין,"30.356993065811007,35.723048234792046"
2722 אילון ,אחר,9.384080829087427,לא זמין,
2725 אופיר ,אחר,8.186354996360656,זמין,"32.56768634061759,35.639837311955944"
2726 יוסי ,אחר,12.17877443878324,לא זמין,
2744 אבידן ,אחר,10.581806661814204,לא זמין,
2748 משה ,אחר,25.34568231013533,זמין,"31.598787572201875,34.507972363545115"
2750 שי ,אחר,49.3082752533133,זמין,"30.781407419485078,35.73688799799408"
2756 מרדכי ,אחר,44.51737192240618,זמין,"29.54857454379852,35.04041704607743"
2760 יוסי ,אחר,34.716009080187135,זמין,"33.09167686527073,35.78009300367915"
2766 יוסף ,אחר,32.76177100608376,לא זמין,
2777 יעקב ,אחר,24.450813068250564,זמין,"31.35405806435075,35.76389290042234"
2779 מאיר ,אחר,19.764371379386155,לא זמין,
2787 יוסי ,אחר,21.286895516555628,לא זמין,
2794 דודי ,אחר,18.1229779648607,זמין,"29.559315887204647,35.45207328250401"
2795 רוני ,אחר,13.693493392487794,לא זמין,
2798 שמעון ,אחר,14.574226104236793,זמין,"30.92340123648798,35.85005406856305"
2799 מתן ,אחר,14.574226104236793,זמין,"31.854351259082836,34.890594740381864"
2800 	ליאור	 ,אחר,10.18256471757195,לא זמין,
2800 ליאור ,אחר,14.959060413165767,לא זמין,
2801 עובדיה ,אחר,14.174984159994532,זמין,"30.99440920901399,35.752275157296395"
2802 רפאל ,אחר,16.224627433843736,זמין,"31.050852346641587,35.42954801451786"
2811 אהרון ,אחר,43.52365590993975,לא זמין,
2818 דודי ,אחר,14.174984159994532,לא זמין,
2821 ינון ,אחר,24.450813068250564,לא זמין,
2822 גבריאל ,אחר,16.224627433843736,לא זמין,
2829 גיל ,אחר,27.749210264231326,זמין,"30.457662735211848,34.34137140331221"
2831 שמעון ,אחר,10.18256471757195,לא זמין,
2845 שמעון ,אחר,14.174984159994532,זמין,"32.25248145747434,34.377355148923165"
